Date	Team	Player	IsStarter	MP	FG	FGA	FGpct	2P	2PA	2Ppct	3P	3PA	3Ppct	FT	FTA	FTpct	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS
2017-02-09	Abilene Christian	Derreck Brooks	Starter	35	7	13	.538	7	10	.700	0	3	.000	8	10	.800	1	12	13	5	0	3	3	4	22	
2017-02-09	Abilene Christian	Mathieu Kamba	Starter	27	2	6	.333	2	6	.333	0	0		1	7	.143	1	4	5	3	0	0	2	5	5	
2017-02-09	Abilene Christian	Tanner Schmit	Starter	25	3	6	.500	3	6	.500	0	0		0	0		1	4	5	0	0	1	0	2	6	
2017-02-09	Abilene Christian	Ethan Lee	Starter	11	1	1	1.000	1	1	1.000	0	0		0	0		1	3	4	1	0	0	1	3	2	
2017-02-09	Abilene Christian	Jeff Lowery	Reserve	26	3	3	1.000	2	2	1.000	1	1	1.000	1	2	.500	0	1	1	5	1	0	2	1	8	
2017-02-09	Abilene Christian	Thatch Unruh	Reserve	22	5	7	.714	1	1	1.000	4	6	.667	6	6	1.000	0	3	3	0	0	0	1	2	20	
2017-02-09	Abilene Christian	Aaron Weidenaar	Reserve	8	1	4	.250	1	2	.500	0	2	.000	0	0		2	0	2	1	0	0	0	2	2	
2017-02-09	Abilene Christian	Darraja Parnell	Reserve	6	0	0		0	0		0	0		0	0		0	2	2	1	0	0	2	0	0	
2017-02-09	Abilene Christian	Albert Christensson	Reserve	4	0	0		0	0		0	0		0	0		0	1	1	0	0	0	0	0	0	
2017-02-09	Chicago State	Brendan Westendorf	Starter	36	3	5	.600	2	2	1.000	1	3	.333	2	2	1.000	0	4	4	9	4	0	2	3	9	
2017-02-09	Chicago State	William Powell	Starter	33	9	13	.692	9	13	.692	0	0		6	10	.600	5	5	10	6	0	0	4	3	24	
2017-02-09	Chicago State	Emmanuel Chibuogwu	Starter	33	2	7	.286	0	2	.000	2	5	.400	2	2	1.000	1	5	6	5	0	1	1	1	8	
2017-02-09	Chicago State	Zack Moore	Starter	22	6	11	.545	1	1	1.000	5	10	.500	0	0		0	0	0	0	0	0	0	1	17	
2017-02-09	Chicago State	Jack Shaughnessy	Starter	18	2	2	1.000	1	1	1.000	1	1	1.000	0	0		0	1	1	1	0	0	3	1	5	
2017-02-09	Chicago State	Matej Kavas	Reserve	27	7	12	.583	4	8	.500	3	4	.750	1	2	.500	0	5	5	0	2	0	1	3	18	
2017-02-09	Chicago State	Scott Ulaneo	Reserve	17	2	3	.667	2	3	.667	0	0		0	2	.000	1	1	2	1	1	0	1	4	4	
2017-02-09	Chicago State	Mattia Da Campo	Reserve	12	2	3	.667	1	1	1.000	1	2	.500	0	0		1	2	3	3	2	0	0	1	5	
2017-02-09	Chicago State	Latio Cosmos	Reserve	2	0	1	.000	0	1	.000	0	0		0	0		0	0	0	1	0	0	0	0	0	
2017-02-09	Seattle	Fred Sims Jr.	Starter	39	8	23	.348	4	13	.308	4	10	.400	6	6	1.000	0	5	5	3	0	1	4	2	26	
2017-02-09	Seattle	Trayvon Palmer	Starter	38	9	15	.600	9	14	.643	0	1	.000	5	6	.833	5	4	9	1	1	0	2	3	23	
2017-02-09	Seattle	Patrick Szpir	Starter	29	3	5	.600	3	5	.600	0	0		0	0		0	3	3	2	1	0	3	4	6	
2017-02-09	Seattle	Delundre Dixon	Starter	29	1	3	.333	0	1	.000	1	2	.500	1	2	.500	0	3	3	4	0	0	0	2	4	
2017-02-09	Seattle	Clemmye Owens V	Starter	16	1	3	.333	1	1	1.000	0	2	.000	0	0		0	0	0	1	0	0	1	0	2	
2017-02-09	Seattle	Joshua Batson	Reserve	26	1	4	.250	1	3	.333	0	1	.000	1	2	.500	2	0	2	2	2	0	2	3	3	
2017-02-09	Seattle	Anthony Eaves	Reserve	13	0	1	.000	0	0		0	1	.000	0	0		0	1	1	1	1	0	2	3	0	
2017-02-09	Seattle	Deionte Simmons	Reserve	7	0	1	.000	0	1	.000	0	0		0	1	.000	2	2	4	0	0	0	0	2	0	
2017-02-09	Seattle	Alex Dubovitskiy	Reserve	2	0	1	.000	0	0		0	1	.000	1	2	.500	0	0	0	0	0	0	0	0	1	
2017-02-09	Seattle	Gentry Hunt	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	College of Charleston	T.J. Williams	Starter	40	4	14	.286	3	12	.250	1	2	.500	5	6	.833	0	2	2	7	0	0	3	1	14	
2017-02-09	College of Charleston	Alex Murphy	Starter	37	7	13	.538	3	8	.375	4	5	.800	1	2	.500	2	6	8	0	0	0	1	2	19	
2017-02-09	College of Charleston	Bolden Brace	Starter	36	4	9	.444	3	3	1.000	1	6	.167	0	0		1	2	3	5	2	2	2	2	9	
2017-02-09	College of Charleston	Devon Begley	Starter	35	6	10	.600	2	4	.500	4	6	.667	0	0		0	3	3	2	1	0	1	2	16	
2017-02-09	College of Charleston	Anthony Green	Starter	25	6	8	.750	6	8	.750	0	0		3	7	.429	5	5	10	0	1	2	1	4	15	
2017-02-09	College of Charleston	Maxime Boursiquot	Reserve	17	0	1	.000	0	1	.000	0	0		0	0		0	3	3	0	0	0	1	0	0	
2017-02-09	College of Charleston	Jimmy Marshall	Reserve	5	0	0		0	0		0	0		0	0		0	0	0	0	1	0	1	1	0	
2017-02-09	College of Charleston	Shawn Occeus	Reserve	5	0	2	.000	0	0		0	2	.000	0	0		0	0	0	0	0	0	1	1	0	
2017-02-09	Northeastern	Joe Chealey	Starter	36	8	14	.571	5	7	.714	3	7	.429	9	9	1.000	0	3	3	3	1	0	2	2	28	
2017-02-09	Northeastern	Jarrell Brantley	Starter	35	6	13	.462	5	11	.455	1	2	.500	1	2	.500	3	4	7	3	1	0	3	3	14	
2017-02-09	Northeastern	Grant Riller	Starter	31	7	11	.636	4	6	.667	3	5	.600	2	3	.667	0	2	2	0	1	0	4	2	19	
2017-02-09	Northeastern	Nick Harris	Starter	30	2	3	.667	2	3	.667	0	0		2	2	1.000	4	7	11	0	0	3	1	1	6	
2017-02-09	Northeastern	Cameron Johnson	Starter	23	0	4	.000	0	2	.000	0	2	.000	0	0		0	1	1	2	0	0	0	2	0	
2017-02-09	Northeastern	Marquise Pointer	Reserve	21	1	5	.200	1	2	.500	0	3	.000	0	0		1	1	2	3	0	0	2	0	2	
2017-02-09	Northeastern	Evan Bailey	Reserve	10	0	1	.000	0	0		0	1	.000	0	0		1	0	1	1	0	0	0	2	0	
2017-02-09	Northeastern	Chevez Goodwin	Reserve	7	1	2	.500	1	2	.500	0	0		1	1	1.000	0	4	4	0	0	0	0	1	3	
2017-02-09	Northeastern	Jaylen McManus	Reserve	5	0	2	.000	0	0		0	2	.000	0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Northeastern	Terrance O'Donohue	Reserve	2	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Colorado	David Crisp	Starter	33	7	17	.412	4	7	.571	3	10	.300	0	0		0	3	3	3	1	0	2	2	17	
2017-02-09	Colorado	Sam Timmins	Starter	31	1	3	.333	1	3	.333	0	0		0	0		5	6	11	1	0	3	1	3	2	
2017-02-09	Colorado	Matisse Thybulle	Starter	28	3	9	.333	1	5	.200	2	4	.500	3	4	.750	0	0	0	3	1	0	3	3	11	
2017-02-09	Colorado	Noah Dickerson	Starter	27	5	8	.625	5	8	.625	0	0		4	6	.667	2	7	9	0	0	0	4	3	14	
2017-02-09	Colorado	Dominic Green	Starter	26	1	6	.167	1	2	.500	0	4	.000	0	0		0	0	0	1	0	0	1	2	2	
2017-02-09	Colorado	Dan Kingma	Reserve	21	2	3	.667	0	1	.000	2	2	1.000	0	0		0	3	3	1	1	0	0	2	6	
2017-02-09	Colorado	Carlos Johnson	Reserve	16	4	7	.571	4	5	.800	0	2	.000	1	1	1.000	1	2	3	1	0	0	2	4	9	
2017-02-09	Colorado	Bitumba Baruti	Reserve	15	1	2	.500	1	2	.500	0	0		3	3	1.000	2	0	2	0	1	0	1	2	5	
2017-02-09	Colorado	Devenir Duruisseau	Reserve	2	0	0		0	0		0	0		0	0		0	1	1	0	0	0	0	0	0	
2017-02-09	Colorado	Greg Bowman	Reserve	1	0	1	.000	0	1	.000	0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Washington	Derrick White	Starter	33	6	10	.600	6	8	.750	0	2	.000	4	5	.800	1	3	4	3	0	0	0	2	16	
2017-02-09	Washington	George King	Starter	31	8	13	.615	6	11	.545	2	2	1.000	3	3	1.000	7	5	12	0	0	2	1	0	21	
2017-02-09	Washington	Lucas Siewert	Starter	30	5	10	.500	3	7	.429	2	3	.667	0	0		1	5	6	0	2	0	2	2	12	
2017-02-09	Washington	Dominique Collier	Starter	27	4	8	.500	4	7	.571	0	1	.000	2	3	.667	0	2	2	5	4	0	0	1	10	
2017-02-09	Washington	Tory Miller	Starter	24	4	8	.500	4	8	.500	0	0		3	4	.750	1	4	5	0	3	0	0	4	11	
2017-02-09	Washington	Bryce Peters	Reserve	25	5	8	.625	5	6	.833	0	2	.000	0	0		2	0	2	6	0	0	1	2	10	
2017-02-09	Washington	Josh Fortune	Reserve	16	0	4	.000	0	2	.000	0	2	.000	0	0		0	2	2	1	1	0	1	1	0	
2017-02-09	Washington	Thomas Akyazili	Reserve	14	0	2	.000	0	2	.000	0	0		1	2	.500	0	1	1	0	0	1	2	3	1	
2017-02-09	Delaware	Dmitri Thompson	Starter	39	1	6	.167	1	4	.250	0	2	.000	3	4	.750	2	2	4	1	0	0	3	2	5	
2017-02-09	Delaware	Tyler Seibring	Starter	38	3	10	.300	1	6	.167	2	4	.500	4	4	1.000	2	7	9	2	1	1	3	4	12	
2017-02-09	Delaware	Steven Santa Ana	Starter	35	6	13	.462	4	5	.800	2	8	.250	1	2	.500	2	8	10	0	1	0	1	3	15	
2017-02-09	Delaware	Dainan Swoope	Starter	33	6	12	.500	4	9	.444	2	3	.667	7	11	.636	0	4	4	1	0	0	0	4	21	
2017-02-09	Delaware	Brian Dawkins	Starter	28	3	8	.375	3	5	.600	0	3	.000	1	2	.500	0	4	4	0	1	1	1	5	7	
2017-02-09	Delaware	Luke Eddy	Reserve	28	5	9	.556	3	5	.600	2	4	.500	2	4	.500	0	4	4	5	0	0	2	0	14	
2017-02-09	Delaware	Christian Hairston	Reserve	10	0	1	.000	0	1	.000	0	0		0	0		1	2	3	0	0	0	1	0	0	
2017-02-09	Delaware	Jack Anton	Reserve	9	0	0		0	0		0	0		0	0		0	4	4	1	0	1	0	3	0	
2017-02-09	Delaware	Karolis Kundrotas	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	1	0	
2017-02-09	Delaware	Collin Luther	Reserve	2	0	0		0	0		0	0		0	0		1	0	1	0	0	0	0	1	0	
2017-02-09	Elon	Ryan Daly	Starter	44	8	20	.400	7	14	.500	1	6	.167	1	1	1.000	3	7	10	3	1	1	1	3	18	
2017-02-09	Elon	Darian Bryant	Starter	37	6	13	.462	4	7	.571	2	6	.333	0	2	.000	1	1	2	3	0	0	1	1	14	
2017-02-09	Elon	Anthony Mosley	Starter	33	3	6	.500	3	6	.500	0	0		2	2	1.000	0	1	1	3	1	2	1	5	8	
2017-02-09	Elon	Eric Carter	Starter	33	2	5	.400	2	5	.400	0	0		3	6	.500	1	5	6	1	1	0	0	4	7	
2017-02-09	Elon	Jacob Cushing	Starter	22	3	6	.500	2	3	.667	1	3	.333	1	2	.500	0	1	1	0	0	0	0	3	8	
2017-02-09	Elon	Cazmon Hayes	Reserve	32	4	8	.500	2	4	.500	2	4	.500	3	4	.750	1	6	7	2	0	0	2	4	13	
2017-02-09	Elon	Devonne Pinkard	Reserve	11	0	1	.000	0	0		0	1	.000	3	6	.500	1	1	2	2	2	0	0	1	3	
2017-02-09	Elon	Skye Johnson	Reserve	9	2	4	.500	2	4	.500	0	0		1	1	1.000	2	0	2	1	0	0	0	1	5	
2017-02-09	Elon	Chivarsky Corbett	Reserve	3	0	0		0	0		0	0		0	1	.000	0	1	1	0	0	0	0	0	0	
2017-02-09	Elon	Barnett Harris	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Drexel	Omar Prewitt	Starter	34	7	13	.538	6	8	.750	1	5	.200	2	4	.500	1	6	7	1	1	0	2	2	17	
2017-02-09	Drexel	David Cohn	Starter	30	2	6	.333	1	4	.250	1	2	.500	0	0		0	2	2	1	1	0	2	1	5	
2017-02-09	Drexel	Daniel Dixon	Starter	29	4	10	.400	3	4	.750	1	6	.167	1	4	.250	0	6	6	1	0	0	3	2	10	
2017-02-09	Drexel	Nathan Knight	Starter	18	2	4	.500	2	3	.667	0	1	.000	6	7	.857	0	3	3	0	0	0	0	4	10	
2017-02-09	Drexel	Greg Malinowski	Starter	16	0	3	.000	0	1	.000	0	2	.000	0	0		0	2	2	3	0	0	2	0	0	
2017-02-09	Drexel	Jack Whitman	Reserve	21	5	8	.625	5	8	.625	0	0		4	6	.667	4	2	6	1	0	2	1	1	14	
2017-02-09	Drexel	Connor Burchfield	Reserve	15	0	2	.000	0	1	.000	0	1	.000	0	1	.000	1	2	3	1	0	1	0	1	0	
2017-02-09	Drexel	Oliver Tot	Reserve	13	0	0		0	0		0	0		0	0		0	0	0	3	1	0	1	2	0	
2017-02-09	Drexel	Justin Pierce	Reserve	12	2	3	.667	1	1	1.000	1	2	.500	0	1	.000	0	1	1	0	0	2	2	0	5	
2017-02-09	Drexel	Paul Rowley	Reserve	12	0	1	.000	0	0		0	1	.000	0	0		0	0	0	2	0	0	0	1	0	
2017-02-09	William & Mary	Sammy Mojica	Starter	36	5	16	.313	3	6	.500	2	10	.200	0	0		0	2	2	6	2	1	2	1	12	
2017-02-09	William & Mary	Kari Jonsson	Starter	35	7	17	.412	1	5	.200	6	12	.500	3	4	.750	1	2	3	2	4	0	0	3	23	
2017-02-09	William & Mary	Rodney Williams	Starter	35	4	10	.400	4	10	.400	0	0		2	2	1.000	4	3	7	4	0	0	2	4	10	
2017-02-09	William & Mary	Kurk Lee	Starter	33	6	10	.600	5	7	.714	1	3	.333	0	0		0	4	4	5	1	0	2	3	13	
2017-02-09	William & Mary	Austin Williams	Starter	24	5	5	1.000	5	5	1.000	0	0		0	0		1	7	8	2	2	4	0	3	10	
2017-02-09	William & Mary	Major Canady	Reserve	16	1	3	.333	1	2	.500	0	1	.000	0	0		2	4	6	1	1	0	0	0	2	
2017-02-09	William & Mary	Mohamed Bah	Reserve	10	3	5	.600	3	5	.600	0	0		2	3	.667	2	2	4	0	0	0	0	1	8	
2017-02-09	William & Mary	John Moran	Reserve	10	0	1	.000	0	0		0	1	.000	1	2	.500	1	0	1	1	1	0	1	2	1	
2017-02-09	William & Mary	Jeremy Peck	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Duke	Justin Jackson	Starter	36	8	13	.615	6	9	.667	2	4	.500	3	5	.600	2	3	5	0	2	0	2	1	21	
2017-02-09	Duke	Joel Berry II	Starter	32	5	13	.385	3	6	.500	2	7	.286	3	5	.600	1	2	3	2	2	0	1	2	15	
2017-02-09	Duke	Kennedy Meeks	Starter	27	4	7	.571	4	7	.571	0	0		1	1	1.000	1	4	5	1	0	1	0	2	9	
2017-02-09	Duke	Luke Maye	Starter	20	4	8	.500	4	7	.571	0	1	.000	0	0		0	2	2	2	0	0	0	3	8	
2017-02-09	Duke	Kenny Williams	Starter	20	0	1	.000	0	1	.000	0	0		0	0		0	2	2	0	0	0	0	0	0	
2017-02-09	Duke	Nate Britt	Reserve	20	3	4	.750	3	4	.750	0	0		1	2	.500	0	1	1	1	1	0	1	3	7	
2017-02-09	Duke	Theo Pinson	Reserve	19	3	9	.333	3	9	.333	0	0		0	1	.000	1	6	7	3	0	1	0	2	6	
2017-02-09	Duke	Tony Bradley	Reserve	14	3	3	1.000	3	3	1.000	0	0		2	4	.500	1	2	3	0	0	0	1	1	8	
2017-02-09	Duke	Seventh Woods	Reserve	8	2	3	.667	2	3	.667	0	0		0	0		0	1	1	4	0	0	0	0	4	
2017-02-09	Duke	Brandon Robinson	Reserve	4	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	1	0	
2017-02-09	North Carolina	Luke Kennard	Starter	36	8	15	.533	6	10	.600	2	5	.400	2	2	1.000	0	4	4	3	0	0	2	3	20	
2017-02-09	North Carolina	Matt Jones	Starter	35	1	3	.333	0	0		1	3	.333	0	0		3	0	3	2	2	1	2	1	3	
2017-02-09	North Carolina	Jayson Tatum	Starter	32	5	14	.357	3	8	.375	2	6	.333	7	8	.875	1	8	9	5	0	2	2	2	19	
2017-02-09	North Carolina	Grayson Allen	Starter	30	9	15	.600	2	3	.667	7	12	.583	0	0		0	3	3	3	1	0	3	5	25	
2017-02-09	North Carolina	Amile Jefferson	Starter	30	0	3	.000	0	3	.000	0	0		2	2	1.000	2	4	6	1	0	0	0	4	2	
2017-02-09	North Carolina	Frank Jackson	Reserve	20	4	4	1.000	3	3	1.000	1	1	1.000	2	4	.500	1	2	3	1	0	1	0	1	11	
2017-02-09	North Carolina	Harry Giles	Reserve	10	3	3	1.000	3	3	1.000	0	0		0	0		0	2	2	0	0	1	1	1	6	
2017-02-09	North Carolina	Marques Bolden	Reserve	7	0	0		0	0		0	0		0	0		0	1	1	0	0	1	0	2	0	
2017-02-09	East Tennessee State	Warren Sledge	Starter	33	3	13	.231	1	6	.167	2	7	.286	0	0		0	0	0	2	0	0	3	4	8	
2017-02-09	East Tennessee State	Leandro Allende	Starter	26	1	5	.200	1	2	.500	0	3	.000	1	2	.500	0	7	7	2	1	0	0	2	3	
2017-02-09	East Tennessee State	Quayson Williams	Starter	24	1	6	.167	0	4	.000	1	2	.500	0	0		1	5	6	2	1	0	2	3	3	
2017-02-09	East Tennessee State	Frankie Johnson	Starter	18	2	5	.400	0	1	.000	2	4	.500	0	0		0	1	1	3	1	0	0	1	6	
2017-02-09	East Tennessee State	Zane Najdawi	Starter	13	1	7	.143	1	5	.200	0	2	.000	0	0		2	2	4	0	1	2	5	3	2	
2017-02-09	East Tennessee State	Preston Parks	Reserve	25	7	16	.438	4	9	.444	3	7	.429	5	5	1.000	0	1	1	3	3	0	3	1	22	
2017-02-09	East Tennessee State	Matt Frierson	Reserve	17	2	4	.500	0	0		2	4	.500	0	0		1	0	1	1	0	0	1	0	6	
2017-02-09	East Tennessee State	Tom Koopman	Reserve	15	4	7	.571	2	3	.667	2	4	.500	0	0		1	2	3	0	1	0	1	2	10	
2017-02-09	East Tennessee State	Ezekiel Balogun	Reserve	11	0	2	.000	0	0		0	2	.000	0	1	.000	1	4	5	0	0	0	2	3	0	
2017-02-09	East Tennessee State	Brian White	Reserve	10	1	2	.500	0	1	.000	1	1	1.000	0	0		1	1	2	1	0	0	1	0	3	
2017-02-09	East Tennessee State	Tyler Burgess	Reserve	4	2	4	.500	0	0		2	4	.500	0	0		0	0	0	0	0	0	0	1	6	
2017-02-09	East Tennessee State	Bobby Duncan	Reserve	4	0	0		0	0		0	0		0	1	.000	0	4	4	1	0	0	0	0	0	
2017-02-09	Citadel	T.J. Cromer	Starter	26	6	15	.400	3	6	.500	3	9	.333	2	2	1.000	0	5	5	5	1	1	2	5	17	
2017-02-09	Citadel	Desonta Bradford	Starter	18	4	7	.571	0	0		4	7	.571	0	0		1	5	6	4	0	0	3	2	12	
2017-02-09	Citadel	Tevin Glass	Starter	18	2	3	.667	2	3	.667	0	0		2	2	1.000	4	4	8	2	0	1	1	0	6	
2017-02-09	Citadel	A.J. Merriweather	Starter	18	2	7	.286	2	4	.500	0	3	.000	2	3	.667	1	2	3	2	1	0	3	3	6	
2017-02-09	Citadel	Hanner Mosquera-Perea	Starter	17	6	6	1.000	6	6	1.000	0	0		0	2	.000	2	2	4	0	0	3	1	2	12	
2017-02-09	Citadel	Jason Williams	Reserve	22	3	7	.429	0	1	.000	3	6	.500	0	0		0	2	2	2	2	0	0	0	9	
2017-02-09	Citadel	David Burrell	Reserve	20	4	7	.571	1	3	.333	3	4	.750	0	2	.000	1	4	5	1	0	1	0	0	11	
2017-02-09	Citadel	Jermaine Long	Reserve	20	2	6	.333	2	4	.500	0	2	.000	4	4	1.000	0	2	2	0	5	0	6	3	8	
2017-02-09	Citadel	Isaac Banks	Reserve	20	1	2	.500	1	2	.500	0	0		0	3	.000	2	4	6	0	0	1	0	1	2	
2017-02-09	Citadel	Devontavius Payne	Reserve	16	1	4	.250	0	1	.000	1	3	.333	0	0		0	3	3	2	1	0	3	2	3	
2017-02-09	Citadel	Peter Jurkin	Reserve	4	1	2	.500	1	2	.500	0	0		2	2	1.000	1	1	2	0	0	0	0	1	4	
2017-02-09	Citadel	Dillon Reppart	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Eastern Illinois	Chandler Rowe	Starter	38	2	6	.333	1	3	.333	1	3	.333	0	0		2	6	8	2	5	1	2	2	5	
2017-02-09	Eastern Illinois	Jacolby Mobley	Starter	36	6	13	.462	3	6	.500	3	7	.429	2	2	1.000	1	3	4	2	0	0	4	4	17	
2017-02-09	Eastern Illinois	Javier Martinez	Starter	29	8	11	.727	8	11	.727	0	0		0	0		7	4	11	1	1	0	2	2	16	
2017-02-09	Eastern Illinois	Matthew Butler	Starter	25	3	9	.333	1	5	.200	2	4	.500	1	1	1.000	0	1	1	3	0	0	6	2	9	
2017-02-09	Eastern Illinois	Kedar Edwards	Starter	17	1	7	.143	1	5	.200	0	2	.000	0	0		2	2	4	1	0	1	2	0	2	
2017-02-09	Eastern Illinois	Jalen Jackson	Reserve	22	4	8	.500	1	4	.250	3	4	.750	0	0		0	6	6	5	1	0	1	4	11	
2017-02-09	Eastern Illinois	Kahari Beaufort	Reserve	19	3	11	.273	2	7	.286	1	4	.250	0	0		2	1	3	0	0	0	1	2	7	
2017-02-09	Eastern Illinois	Malik London	Reserve	8	1	1	1.000	1	1	1.000	0	0		1	1	1.000	1	0	1	0	0	1	0	3	3	
2017-02-09	Eastern Illinois	Malik Pugh	Reserve	4	0	1	.000	0	1	.000	0	0		1	2	.500	0	1	1	0	0	0	0	2	1	
2017-02-09	Eastern Illinois	Mike Fofana	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	0	0	
2017-02-09	Eastern Illinois	Fatodd Lewis	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Tennessee-Martin	Montell Goodwin	Starter	31	8	13	.615	4	8	.500	4	5	.800	2	2	1.000	1	3	4	4	1	0	1	2	22	
2017-02-09	Tennessee-Martin	Terrell Lewis	Starter	31	2	7	.286	0	0		2	7	.286	3	4	.750	0	1	1	9	2	0	2	2	9	
2017-02-09	Tennessee-Martin	Demetrius McReynolds	Starter	28	6	11	.545	4	6	.667	2	5	.400	2	3	.667	1	2	3	2	1	0	2	3	16	
2017-02-09	Tennessee-Martin	Muusa Dama	Starter	28	1	5	.200	1	5	.200	0	0		3	4	.750	2	5	7	0	2	3	3	3	5	
2017-02-09	Tennessee-Martin	Ray Crossland	Starter	23	3	3	1.000	2	2	1.000	1	1	1.000	3	4	.750	1	3	4	1	2	0	4	2	10	
2017-02-09	Tennessee-Martin	Patrick Muldoon	Reserve	23	1	5	.200	1	5	.200	0	0		0	0		1	6	7	1	0	1	1	0	2	
2017-02-09	Tennessee-Martin	Casey Teson	Reserve	19	2	3	.667	0	0		2	3	.667	8	9	.889	0	4	4	1	1	0	0	1	14	
2017-02-09	Tennessee-Martin	Joe Kuligoski	Reserve	12	1	4	.250	0	1	.000	1	3	.333	0	0		0	0	0	1	0	0	0	1	3	
2017-02-09	Tennessee-Martin	Logan Koch	Reserve	4	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Tennessee-Martin	DeVantae Price	Reserve	1	0	0		0	0		0	0		0	1	.000	0	1	1	0	0	1	1	1	0	
2017-02-09	Fairleigh Dickinson	Mustafa Jones	Starter	33	7	11	.636	7	11	.636	0	0		1	4	.250	3	4	7	2	2	1	1	1	15	
2017-02-09	Fairleigh Dickinson	Khalen Cumberlander	Starter	29	3	8	.375	3	5	.600	0	3	.000	1	7	.143	1	2	3	1	1	0	3	3	7	
2017-02-09	Fairleigh Dickinson	Austin Nehls	Starter	28	2	7	.286	2	2	1.000	0	5	.000	0	0		1	2	3	1	0	0	1	1	4	
2017-02-09	Fairleigh Dickinson	Tidell Pierre	Starter	25	5	11	.455	5	11	.455	0	0		1	3	.333	4	3	7	1	0	0	2	1	11	
2017-02-09	Fairleigh Dickinson	Tyson Batiste	Starter	20	1	6	.167	1	5	.200	0	1	.000	0	1	.000	0	1	1	2	0	0	0	2	2	
2017-02-09	Fairleigh Dickinson	Eric Bowles	Reserve	28	4	7	.571	3	5	.600	1	2	.500	2	2	1.000	0	2	2	3	2	0	2	0	11	
2017-02-09	Fairleigh Dickinson	Tafari Whittingham	Reserve	14	0	1	.000	0	1	.000	0	0		4	4	1.000	2	4	6	0	0	0	5	2	4	
2017-02-09	Fairleigh Dickinson	Chris Williams	Reserve	7	2	2	1.000	1	1	1.000	1	1	1.000	0	0		0	1	1	0	0	0	0	2	5	
2017-02-09	Fairleigh Dickinson	Kevin Seymour	Reserve	7	1	2	.500	0	1	.000	1	1	1.000	0	0		0	0	0	0	0	0	1	1	3	
2017-02-09	Fairleigh Dickinson	Harrison Kay	Reserve	4	0	1	.000	0	0		0	1	.000	0	0		0	0	0	0	0	0	0	0	0	
2017-02-09	Fairleigh Dickinson	Donyell Marshall Jr.	Reserve	3	0	1	.000	0	1	.000	0	0		0	0		0	0	0	0	1	0	1	0	0	
2017-02-09	Fairleigh Dickinson	Antwann Anderson	Reserve	2	0	0		0	0		0	0		0	0		0	1	1	0	0	0	0	0	0	
2017-02-09	Central Connecticut State	Darnell Edge	Starter	39	5	10	.500	2	5	.400	3	5	.600	0	0		0	3	3	7	1	0	0	2	13	
2017-02-09	Central Connecticut State	Stephan Jiggetts	Starter	38	4	9	.444	3	4	.750	1	5	.200	1	1	1.000	0	1	1	9	2	0	3	0	10	
2017-02-09	Central Connecticut State	Mike Holloway	Starter	27	3	7	.429	3	7	.429	0	0		2	2	1.000	3	3	6	1	1	2	3	4	8	
2017-02-09	Central Connecticut State	Earl Potts Jr.	Starter	26	7	11	.636	3	3	1.000	4	8	.500	3	5	.600	2	3	5	1	4	0	2	3	21	
2017-02-09	Central Connecticut State	Darian Anderson	Starter	6	0	1	.000	0	1	.000	0	0		1	2	.500	0	1	1	2	2	0	0	0	1	
2017-02-09	Central Connecticut State	Malik Miller	Reserve	22	5	9	.556	4	6	.667	1	3	.333	2	2	1.000	1	4	5	0	1	3	2	1	13	
2017-02-09	Central Connecticut State	Kaleb Bishop	Reserve	16	3	5	.600	3	5	.600	0	0		0	3	.000	0	3	3	0	1	0	0	4	6	
2017-02-09	Central Connecticut State	Mike Schroback	Reserve	14	2	3	.667	0	1	.000	2	2	1.000	0	0		0	2	2	2	0	0	1	2	6	
2017-02-09	Central Connecticut State	Nadi Beciri	Reserve	9	0	0		0	0		0	0		1	2	.500	0	2	2	0	0	0	0	4	1	
2017-02-09	Central Connecticut State	Dondre Rhoden	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	0	0	
2017-02-09	Florida Atlantic	A.J. Lawson	Starter	37	4	11	.364	4	10	.400	0	1	.000	2	2	1.000	1	5	6	2	0	0	2	1	10	
2017-02-09	Florida Atlantic	Shane Temara	Starter	36	8	17	.471	6	8	.750	2	9	.222	0	0		4	5	9	0	0	2	1	1	18	
2017-02-09	Florida Atlantic	J-Mychal Reese	Starter	35	8	12	.667	6	9	.667	2	3	.667	3	3	1.000	1	8	9	1	2	0	4	2	21	
